,LEA,LEADescription,AdminFirstName,AdminLastName,AdminEmailAddress,ShippingAddress,MailingCity,MailingState,MailingZip,AverageClassSize,AverageYearsTeachingExperience,DistrictAverageSpendingPerPupil,StateAverageSpendingPerPupil,SchoolChoiceTransfers,Expulsions,WeaponsIncidents,StaffAssaults,StudentAssaults,SchoolEnrollment,SchoolChoiceTotal,NumberOfStudentsTestedInGrades9Thru11,NumberOfStudentsTestedInGrade12,AvgReading,AvgEnglish,AvgMath,AvgScience,AvgComposite,NumberOfStudentsTested,CriticalReadingMean,MathMean,WritingMean,NumberOfStudentsTakingAPCourses,NumberOfAPExamsTaken,NumberOfAPExamsScored3OrAbove,NumberOfStudentsTakingIBCourses,OverallCollegeGoingRate,OverallGraduationRate,DropoutRate,CollegeRemediationRate,Rating,OverallPoints,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP,Overall Expected Grad,Overall Graduation Rate,Hispanic Overall Grad Rate,Native American Overall Grad Rate,Asian Overall Grad Rate,African American Overall Grad Rate,Hawaiian/Pacific Islander Overall Grad Rate,Caucasian Overall Grad Rate,Two or More Overall Grad Rate,Economic Disadvantage Overall Grad Rate,SPED Overall Grad Rate,LEP Overall Grad Rate,latlongs
51,404022,Gravette High School,Jay,Chalk,jay.chalk@gravetteschools.net,325 LION DR S,Gravette,AR,72736,18.0,13.0,8931.85,9641.65,0.0,,3.0,,10.0,619.0,17.0,116.0,102.0,22.14,21.01,21.42,21.75,21.73,6.0,RV,RV,RV,95.0,127.0,28.0,,42.0,83.02,2.1,50.0,B,249.0,1.130856219709,5.008077544426,0.484652665589,0.484652665589,1.453957996768,89.983844911147,1.453957996768,37.96,10.339256865912,2.4232633279480003,159,83.02,90.00,RV,RV,0.00,RV,84.78,RV,69.23,78.57,70.00,"(36.4208125, -94.43561729999999)"
52,404023,Glenn Duffy Elementary School,Zane,Vanderpool,zane.vanderpool@gravetteschool.net,601 EL PASO ST SE,Gravette,AR,72736,18.0,12.0,8931.85,9641.65,0.0,,,,4.0,386.0,5.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,4.40414507772,6.994818652848999,0.518134715025,0.518134715025,4.6632124352329996,81.347150259067,1.5544041450769999,56.99,11.139896373055999,2.849740932642,,,,,,,,,,,,,"(36.4169915, -94.4476834)"
53,404024,Gravette Middle School,Robert,Thomas,duane.thomas@gravetteschools.net,607 DALLAS ST SE,Gravette,AR,72736,20.0,15.0,8931.85,9641.65,1.0,,3.0,1.0,2.0,453.0,7.0,,,,,,,,,,,,,,,,,RV,0.0,,B,244.0,1.986754966887,6.622516556291,1.103752759381,0.441501103752,3.090507726269,86.092715231788,0.662251655629,46.36,13.245033112582,3.5320088300220003,,,,,,,,,,,,,"(36.4175859, -94.44668039999999)"
54,404025,Gravette Upper Elementary,Mandy,Barrett,mandy.barrett@gravetteschools.net,500 8TH AVE SE,Gravette,AR,72736,19.0,14.0,8931.85,9641.65,0.0,,,1.0,15.0,412.0,10.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,3.1553398058249997,7.038834951456,0.485436893203,0.485436893203,1.4563106796110001,86.650485436893,0.728155339805,55.58,15.533980582523998,4.126213592232999,,,,,,,,,,,,,"(36.4174173, -94.44400549999999)"
55,405031,Eastside Elementary School,ROBIN,WILKERSON,rwilkers@rps.k12.ar.us,505 E. New Hope Rd.,Rogers,AR,72756,23.0,10.0,8708.1,9641.65,0.0,,,,,533.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,236.0,0.562851782363,58.348968105065005,0.750469043151,0.750469043151,0.750469043151,38.836772983114,0.0,74.11,8.630393996247,43.714821763602,,,,,,,,,,,,,"(36.3118448, -94.1089047)"
56,405032,Garfield Elementary School,STEPHEN,BOWMAN,sbowman@rps.k12.ar.us,405 Highway 62 N.,Garfield,AR,72732,17.0,20.0,8708.1,9641.65,0.0,,,,,131.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,219.0,2.290076335877,9.923664122137001,0.0,0.0,6.106870229007,81.679389312977,0.0,66.41,15.267175572519,6.870229007632999,,,,,,,,,,,,,"(36.45677269999999, -93.97752390000001)"
57,405033,Lowell Elementary School,SHANNON,PASSMORE,spassmor@rps.k12.ar.us,202 McClure Road,Lowell,AR,72745,20.0,13.0,8708.1,9641.65,0.0,,,,,444.0,0.0,,,,,,,,,,,,,,,,,RV,,,B,257.0,0.0,39.639639639639,0.9009009009000001,1.351351351351,0.22522522522500002,56.306306306306,1.5765765765759998,54.73,10.585585585585001,35.135135135135,,,,,,,,,,,,,"(36.25880799999999, -94.134362)"
58,405034,Northside Elementary School,ANITA,TURNER,aturner@rps.k12.ar.us,807 North 6th Street,Rogers,AR,72756,20.0,10.0,8708.1,9641.65,0.0,,,,,538.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,239.0,1.486988847583,36.245353159851,1.301115241635,1.115241635687,0.185873605947,58.364312267657006,1.301115241635,68.96,13.011152416356001,30.297397769516,,,,,,,,,,,,,"(36.342596, -94.12191299999999)"
59,405036,Westside Elementary School,AMY,PUTNAM,aputnam@rps.k12.ar.us,2200 West Oak Street,Rogers,AR,72756,17.0,12.0,8708.1,9641.65,0.0,,,,,427.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,235.0,0.936768149882,41.451990632318,0.702576112412,1.6393442622949999,2.5761124121770003,51.522248243559,1.170960187353,65.34,10.772833723653,32.55269320843,,,,,,,,,,,,,"(36.3279226, -94.1495782)"
60,405037,Elmwood Middle School,ROBERT,WHITE,bwhite@rps.k12.ar.us,1600 South 13th Street,Rogers,AR,72756,18.0,15.0,8708.1,9641.65,0.0,,,,3.0,798.0,1.0,,,,,,,,,,,,,,,,,RV,0.0,,C,232.0,0.37593984962399996,41.604010025061996,0.7518796992479999,2.130325814536,1.002506265664,53.007518796991995,1.127819548872,53.88,9.774436090225,29.824561403508,,,,,,,,,,,,,"(36.3191936, -94.1345833)"
61,405039,Oakdale Middle School,DONNA,CHARLTON,dcharlto@rps.k12.ar.us,511 North Dixieland Roa,Rogers,AR,72756,16.0,13.0,8708.1,9641.65,0.0,1.0,,2.0,,802.0,0.0,,,,,,,,,,,,,,,,,RV,0.2,,C,223.0,0.997506234413,45.635910224438,1.122194513715,1.371571072319,1.49625935162,46.009975062344,3.366583541147,72.57,12.842892768079,37.655860349127,,,,,,,,,,,,,"(36.3386782, -94.1424049)"
62,405040,Grace Hill Elementary School,JENNIE,REHL,jbea@rps.k12.ar.us,901 North Dixieland Road,Rogers,AR,72756,17.0,12.0,8708.1,9641.65,0.0,,,,3.0,453.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,227.0,0.662251655629,62.913907284768,1.7660044150110001,1.324503311258,0.662251655629,32.229580573951004,0.441501103752,88.96,9.050772626931,53.421633554083,,,,,,,,,,,,,"(36.343359, -94.142117)"
63,405041,Bonnie Grimes Elem. School,DEBRA,LEWIS,dlewis@rps.k12.ar.us,1801 South 13th Street,Rogers,AR,72756,19.0,13.0,8708.1,9641.65,0.0,,,,,445.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,231.0,0.449438202247,64.044943820224,1.797752808988,0.67415730337,0.67415730337,31.460674157303,0.898876404494,80.45,13.258426966292,54.38202247191,,,,,,,,,,,,,"(36.313622, -94.13463399999999)"
64,405042,Reagan Elementary School,LAURA,QUILLEN,lquillen@rps.k12.ar.us,3904 West Olive Street,Rogers,AR,72756,17.0,14.0,8708.1,9641.65,0.0,,,2.0,,439.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,232.0,0.683371298405,28.701594533029,0.9111617312070001,2.50569476082,2.050113895216,59.908883826879,5.239179954441,54.44,12.300683371298001,22.55125284738,,,,,,,,,,,,,"(36.341014, -94.17349999999999)"
65,405043,Frank Tillery Elem. School,JOHNNIE,WILBANKS,jwilbank@rps.k12.ar.us,211 South 7th Street,Rogers,AR,72756,19.0,14.0,8708.1,9641.65,0.0,,,,,602.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,227.0,1.3289036544850001,46.179401993355,0.16611295681,0.830564784053,1.495016611295,49.50166112956801,0.498338870431,79.07,9.302325581395,35.880398671096,,,,,,,,,,,,,"(36.3319739, -94.1235422)"
66,405044,Joe Mathias Elementary School,BETSY,KINKADE,bkinkade@rps.k12.ar.us,1609 North 24th Street,Rogers,AR,72756,20.0,13.0,8708.1,9641.65,0.0,,,,,543.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,239.0,1.289134438305,57.274401473296,2.762430939226,2.946593001841,1.47329650092,32.044198895027,2.2099447513809998,83.43,10.128913443830001,51.197053406997995,,,,,,,,,,,,,"(36.350175, -94.1506556)"
67,405045,Kirksey Middle School,MEL,AHART,mahart@rps.k12.ar.us,2930 S. First St.,Rogers,AR,72758,19.0,12.0,8708.1,9641.65,0.0,1.0,,,3.0,1023.0,1.0,,,,,,,,,,,,,,,,,RV,0.14,,C,236.0,0.488758553274,47.898338220918,0.586510263929,2.248289345063,1.2707722385140001,44.281524926686004,3.2258064516119997,58.85,11.045943304007,38.905180840664,,,,,,,,,,,,,"(36.2977457, -94.1197483)"
68,405046,Lingle Middle School,MARY,ELMORE,melmore@rps.k12.ar.us,901 North 13th Street,Rogers,AR,72756,17.0,11.0,8708.1,9641.65,0.0,,4.0,,1.0,899.0,0.0,,,,,,,,,,,,,,,,,RV,0.65,,C,237.0,1.223581757508,40.934371523915,0.444938820912,1.779755283648,1.779755283648,53.615127919911004,0.222469410456,68.3,13.459399332591,29.922135706340004,,,,,,,,,,,,,"(36.3427827, -94.1332169)"
69,405047,Bellview Elementary,DAN,COX,dcox@rps.k12.ar.us,5400 Bellview Road,Rogers,AR,72756,17.0,16.0,8708.1,9641.65,0.0,,,,,448.0,1.0,,,,,,,,,,,,,,,,,RV,,,B,251.0,0.223214285714,8.482142857142,0.0,3.794642857142,0.446428571428,81.696428571428,5.357142857142001,9.6,12.276785714285,5.357142857142001,,,,,,,,,,,,,"(36.285195, -94.1735829)"
70,405048,Rogers High School,CHARLES,LEE,clee@rps.k12.ar.us,2300 S Dixieland Rd,Rogers,AR,72758,17.0,16.0,8708.1,9641.65,0.0,5.0,12.0,1.0,4.0,2015.0,10.0,368.0,365.0,23.22,22.12,22.02,22.74,22.68,16.0,596.00,577.00,562.00,748.0,1319.0,556.0,,57.0,92.82,2.08,38.9,B,264.0,0.49627791563199997,43.076923076922995,0.942928039702,1.439205955334,0.942928039702,50.669975186104004,2.4317617866,49.43,8.982630272952,25.409429280397,529,92.82,90.99,RV,100.00,100.00,RV,94.38,90.91,91.86,85.37,89.93,"(36.30010290000001, -94.1465503)"
71,405049,Jones Elementary School,PAM,CAMPER,pcamper@rps.k12.ar.us,2926 South 1st Street,Rogers,AR,72756,18.0,12.0,8708.1,9641.65,0.0,,,,,499.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,232.0,1.002004008016,76.553106212424,0.20040080160300003,1.2024048096189999,1.002004008016,19.038076152304,1.002004008016,86.17,11.222444889779,67.134268537074,,,,,,,,,,,,,"(36.2998173, -94.118853)"
72,405050,Elza R. Tucker Elem. School,CINDY,VIALA,cvila@rps.k12.ar.us,121 School Ave.,Lowell,AR,72745,20.0,9.0,8708.1,9641.65,0.0,,,,,578.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,217.0,0.8650519031139999,44.463667820069,1.557093425605,1.384083044982,1.903114186851,47.404844290656996,2.422145328719,63.15,10.553633217993,32.698961937716,,,,,,,,,,,,,"(36.2720039, -94.137981)"
73,405051,Old Wire Elementary School,SHANA,MAXEY,smaxey@rps.k12.ar.us,3001 South Old Wire Road,Rogers,AR,72756,20.0,11.0,8708.1,9641.65,0.0,,,,,532.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,228.0,0.563909774436,60.90225563909701,1.691729323308,3.383458646616,1.691729323308,28.75939849624,3.0075187969919996,82.33,6.954887218045,52.631578947368,,,,,,,,,,,,,"(36.2958465, -94.10981129999999)"
74,405052,Rogers Heritage High School,KAREN,STEEN,ksteen@rps.k12.ar.us,1114 South 5th Street,Rogers,AR,72756,18.0,14.0,8708.1,9641.65,0.0,4.0,4.0,1.0,4.0,2013.0,1.0,281.0,322.0,22.07,20.52,20.88,21.52,21.4,22.0,569.00,567.00,545.00,616.0,985.0,304.0,,40.4,90.72,2.34,49.07,B,245.0,1.2916045702930001,42.424242424242,0.894187779433,1.3909587680070001,1.53999006458,50.968703427719,1.490312965722,61.35,12.617983109786,28.117237953302997,528,90.72,92.50,RV,100.00,RV,RV,89.82,93.33,89.83,89.06,93.38,"(36.3197933, -94.12317750000001)"
75,405053,Janie Darr Elementary School,SHARLA,OSBOURN,sosbourn@rps.k12.ar.us,6505 South Mt. Hebron Road,Rogers,AR,72756,20.0,10.0,8708.1,9641.65,0.0,,,,,480.0,0.0,,,,,,,,,,,,,,,,,RV,,,B,261.0,0.833333333333,11.458333333333002,0.0,2.708333333333,3.541666666666,77.083333333333,4.375,13.54,4.375,4.375,,,,,,,,,,,,,"(36.2666447, -94.19339049999999)"
76,405703,Rogers New Technology High School,JONATHAN,ARBUCKLE,larbuckl@rps.k12.ar.us,2922 South 1st Street,Rogers,AR,72756,20.0,6.0,8708.1,9641.65,,,2.0,,1.0,,,43.0,,,,,,,0.0,RV,RV,RV,145.0,122.0,24.0,,,RV,0.26,,B,260.0,0.7792207792199999,33.246753246753,0.7792207792199999,0.7792207792199999,1.038961038961,60.77922077922,2.597402597402,49.35,8.831168831168,15.324675324674999,,,,,,,,,,,,,"(36.3016074, -94.1192547)"
77,406045,Siloam Springs Intermediate School,Tim,Hornbuckle,tim.hornbuckle@sssd.k12.ar.us,1500 NORTH MOUNT OLIVE,Siloam Springs,AR,72761,23.0,13.0,8985.63,9641.65,2.0,,,,,615.0,6.0,,,,,,,,,,,,,,,,,RV,,,C,229.0,6.666666666666,25.853658536585,0.325203252032,0.650406504065,2.113821138211,61.30081300813001,3.089430894308,57.07,13.008130081300001,17.723577235771998,,,,,,,,,,,,,"(36.197642, -94.54342799999999)"
78,406046,Northside Elementary School,Timmi,Paden,michelle.paden@sssd.k12.ar.us,501 W. ELGIN,Siloam Springs,AR,72761,19.0,9.0,8985.63,9641.65,4.0,,,,,306.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,4.901960784313,31.045751633986,0.0,0.653594771241,3.59477124183,56.862745098039,2.9411764705879997,67.65,13.398692810457002,21.56862745098,,,,,,,,,,,,,"(36.190501, -94.544621)"
79,406047,Southside Elementary School,DAN,SIEMENS,dan.siemens@sssd.k12.ar.us,200 W. TULSA,Siloam Springs,AR,72761,24.0,14.0,8985.63,9641.65,2.0,,,,,592.0,5.0,,,,,,,,,,,,,,,,,RV,,,C,222.0,6.587837837837,29.222972972972002,0.0,0.506756756756,4.054054054054,57.432432432432,2.195945945945,61.99,11.824324324324,19.425675675675002,,,,,,,,,,,,,"(36.1779697, -94.54250119999999)"
80,406048,"Delbert ""pete"" & Pat Allen Ele",CYNTHIA,COVINGTON,cindy.covington@sssd.k12.ar.us,1900 N. MT. OLIVE,Siloam Springs,AR,72761,20.0,10.0,8985.63,9641.65,12.0,,,,,642.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,4.828660436137,30.529595015576,0.31152647975000003,1.246105919003,3.582554517133,56.697819314641,2.803738317757,68.22,15.576323987537998,22.27414330218,,,,,,,,,,,,,"(36.1997838, -94.54562829999999)"
81,406049,Siloam Springs Middle School,TERESA,MORGAN,teresa.morgan@sssd.k12.ar.us,600 S. DOGWOOD ST.,Siloam Springs,AR,72761,19.0,13.0,8985.63,9641.65,4.0,2.0,3.0,,,657.0,5.0,,,,,,,,,,,,,,,,,RV,0.15,,C,228.0,5.783866057838,25.114155251141,0.152207001522,0.913242009132,3.5007610350069998,61.79604261796,2.7397260273970003,53.73,9.893455098934,16.590563165905,,,,,,,,,,,,,"(36.1825768, -94.55455669999999)"
82,406050,Siloam Springs High School,Jason,Jones,jason.jones@sssd.k12.ar.us,700 N. PROGRESS AVE.,Siloam Springs,AR,72761,14.0,13.0,8985.63,9641.65,6.0,4.0,,,,1301.0,7.0,321.0,193.0,21.92,21.33,21.46,21.37,21.69,3.0,RV,RV,RV,216.0,297.0,148.0,,53.6,88.89,1.69,43.01,B,248.0,6.687163720215,26.74865488086,0.230591852421,1.152959262106,2.536510376633,60.107609531129,2.536510376633,51.65,9.300538047655,17.601844734819,324,88.89,91.01,70.83,RV,RV,RV,91.19,RV,87.68,95.00,96.23,"(36.1907392, -94.5135371)"
83,407025,Pea Ridge Primary School,AARON,GAFFIGAN,agaffigan@prs.k12.ar.us,1411 WESTON,Pea Ridge,AR,72751,20.0,12.0,8372.92,9641.65,0.0,,1.0,,,400.0,10.0,,,,,,,,,,,,,,,,,RV,,,C,222.0,0.5,6.75,0.0,1.25,4.0,87.25,0.25,48.25,9.5,1.0,,,,,,,,,,,,,"(36.454028, -94.12256)"
84,407026,Pea Ridge Intermediate School,SARAH,STOKES,sstokes@prs.k12.ar.us,1442 N DAVIS,Pea Ridge,AR,72751,23.0,11.0,8372.92,9641.65,0.0,,,,,411.0,5.0,,,,,,,,,,,,,,,,,RV,,,C,224.0,0.7299270072990001,8.029197080290999,0.0,0.0,2.189781021897,88.80778588807699,0.243309002433,53.53,13.138686131386,3.406326034063,,,,,,,,,,,,,"(36.4549347, -94.1126233)"
85,407027,Pea Ridge High School,JON,LAFFOON,jlaffoon@prs.k12.ar.us,781 WEST PICKENS ROAD,Pea Ridge,AR,72751,16.0,13.0,8372.92,9641.65,2.0,,2.0,,2.0,459.0,6.0,54.0,68.0,23.51,21.97,22.18,22.35,22.71,0.0,RV,RV,RV,171.0,295.0,61.0,,53.2,85.85,1.53,29.41,B,250.0,0.871459694989,4.7930283224400005,0.0,1.5250544662299998,0.21786492374699998,92.37472766884501,0.21786492374699998,36.82,7.843137254901,1.307189542483,106,85.85,RV,RV,0.00,RV,0.00,85.86,0.00,73.53,RV,RV,"(36.4558337, -94.124292)"
86,407028,Pea Ridge Middle School,MATTHEW,WOOD,mwood@prs.k12.ar.us,1391 WESTON,Pea Ridge,AR,72751,19.0,10.0,8372.92,9641.65,0.0,,,,2.0,484.0,7.0,,,,,,,,,,,,,,,,,RV,0.95,,C,231.0,0.8264462809909999,5.991735537189999,0.0,0.619834710743,0.41322314049500003,91.94214876033001,0.206611570247,44.01,9.710743801652,2.0661157024790002,,,,,,,,,,,,,"(36.45412049999999, -94.1233251)"
87,407703,Pea Ridge Manufacturing & Business Academy,CHARLES,CLARK,cclark@prs.k12.ar.us,785 W PICKENS RD,Pea Ridge,AR,72751,4.0,5.0,8372.92,9641.65,,,,,,,,,,,,,,,,,,,,,,,,96.77,4.6,,,,2.298850574712,6.896551724137,0.0,2.298850574712,0.0,88.505747126436,0.0,50.57,8.045977011494,2.298850574712,31,96.77,RV,0.00,0.00,0.00,0.00,96.43,0.00,100.00,RV,0.00,"(36.4563842, -94.10523630000002)"
88,440701,Arkansas Arts Academy Elementary/Middle School,RENEE,DESHOMMES,rdeshommes@arkansasartsacademy.org,2005 S 12 ST,Rogers,AR,72758,18.0,3.0,7946.0,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,0.0,,C,220.0,0.9615384615379999,15.961538461538,0.7692307692300001,1.538461538461,6.1538461538460005,73.65384615384599,0.9615384615379999,38.46,9.038461538461,5.192307692307,,,,,,,,,,,,,"(36.3075339, -94.132712)"
89,440703,Arkansas Arts Academy High School,BARBARA,PADGETT,bpadgett@arkansasartsacademy.org,506 W POPLAR,Rogers,AR,72756,10.0,2.0,7946.0,9641.65,,,,,,,,34.0,56.0,24.16,23.8,21.46,22.91,23.27,4.0,RV,RV,RV,66.0,78.0,40.0,,0.0,96.61,2.1,30.36,B,265.0,2.100840336134,10.084033613445,0.8403361344529999,3.781512605042,1.2605042016799999,80.252100840336,1.6806722689070002,31.51,10.504201680671999,3.781512605042,59,96.61,RV,RV,RV,RV,0.00,95.92,0.00,100.00,RV,RV,"(36.33114, -94.12219999999999)"
90,440703,Arkansas Arts Academy High School,BARBARA,PADGETT,bpadgett@arkansasartsacademy.org,506 W POPLAR,Rogers,AR,72756,10.0,2.0,7946.0,9641.65,,,,,,,,34.0,56.0,24.16,23.8,21.46,22.91,23.27,4.0,RV,RV,RV,66.0,78.0,40.0,,71.7,96.61,2.1,30.36,B,265.0,2.100840336134,10.084033613445,0.8403361344529999,3.781512605042,1.2605042016799999,80.252100840336,1.6806722689070002,31.51,10.504201680671999,3.781512605042,59,96.61,RV,RV,RV,RV,0.00,95.92,0.00,100.00,RV,RV,"(36.33114, -94.12219999999999)"
91,442702,Northwest Arkansas Classical Academy,Timm,Petersen,tpetersen@responsiveed.com,1302 Melissa Drive,Bentonville,AR,72712,22.0,3.0,7557.58,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,,,B,265.0,0.74074074074,13.333333333333002,0.0,2.4691358024689998,2.9629629629619996,61.728395061728,18.765432098765,17.28,2.4691358024689998,3.456790123456,,,,,,,,,,,,,"(36.3620335, -94.2282062)"
92,442703,Northwest Arkansas Classical Academy High,Timm,Peterson,tpeterson@responsiveed.com,1302 Melissa Drive,Bentonville,AR,72712,17.0,3.0,7557.58,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,0.0,,B,267.0,1.7094017094010001,14.529914529914,0.0,0.0,4.273504273504,70.08547008546999,9.401709401709,17.95,5.128205128205,1.7094017094010001,,,,,,,,,,,,,"(36.3620335, -94.2282062)"
93,501001,Alpena Elementary School,PAULA,NEWTON,pnewton@alpena.k12.ar.us,300D SOUTH DENVER,Alpena,AR,72611,16.0,11.0,8617.51,9641.65,11.0,,2.0,1.0,3.0,295.0,8.0,,,,,,,,,,,,,,,,,RV,,,C,239.0,0.33898305084700003,2.372881355932,0.0,1.694915254237,1.694915254237,93.55932203389798,0.33898305084700003,72.88,16.271186440677,1.694915254237,,,,,,,,,,,,,"(36.2919234, -93.29474259999999)"
94,501002,Alpena High School,STEVEN,WATKINS,swatkins@alpena.k12.ar.us,300A SOUTH DENVER,Alpena,AR,72611,9.0,8.0,8617.51,9641.65,6.0,,,,,226.0,9.0,37.0,17.0,21.06,18.47,18.65,20.47,19.76,0.0,RV,RV,RV,20.0,30.0,5.0,,68.2,89.29,1.33,82.35,C,233.0,1.327433628318,3.097345132743,0.0,0.44247787610600003,2.654867256637,92.477876106194,0.0,65.93,17.699115044247,0.0,28,89.29,0.00,0.00,0.00,0.00,0.00,88.89,RV,86.67,RV,0.00,"(36.2919234, -93.29474259999999)"
95,502006,Bergman Elementary School,DEBBIE,ATKINSON,datkinson@bergman.k12.ar.us,8949 HWY 7 N.,Bergman,AR,72615,18.0,15.0,7958.61,9641.65,36.0,,,1.0,,399.0,33.0,,,,,,,,,,,,,,,,,RV,,,C,231.0,1.25313283208,3.258145363408,0.0,0.501253132832,0.0,94.73684210526301,0.250626566416,61.4,10.526315789473,0.0,,,,,,,,,,,,,"(36.3142463, -93.014304)"
96,502007,Bergman High School,BRYAN,PRUITT,bpruitt@bergman.k12.ar.us,8949 HWY 7 N.,Bergman,AR,72615,12.0,14.0,7958.61,9641.65,9.0,,,,,371.0,48.0,112.0,72.0,22.08,20.96,20.83,21.01,21.33,1.0,RV,RV,RV,27.0,32.0,8.0,,53.6,95.18,2.43,45.83,B,253.0,1.347708894878,2.964959568733,0.0,0.0,0.26954177897500003,95.14824797843599,0.26954177897500003,49.33,10.242587601078,0.0,83,95.18,RV,0.00,0.00,0.00,0.00,95.00,0.00,93.75,RV,0.00,"(36.3142463, -93.014304)"
97,502008,Bergman Middle School,SARAH,ALEXANDER,salexander@bergman.k12.ar.us,8949 HWY 7 N.,Bergman,AR,72615,16.0,15.0,7958.61,9641.65,21.0,,,,1.0,362.0,40.0,,,,,,,,,,,,,,,,,RV,0.0,,B,243.0,1.1049723756899998,1.933701657458,0.0,0.276243093922,0.0,95.85635359115999,0.828729281767,57.73,9.944751381215001,0.0,,,,,,,,,,,,,"(36.3142463, -93.014304)"
98,503011,Eagle Heights Elem. School,Linda,Pledger,lpledger@hps.k12.ar.us,500 NORTH CHESTNUT,Harrison,AR,72601,16.0,20.0,8855.16,9641.65,3.0,,,,,170.0,6.0,,,,,,,,,,,,,,,,,RV,,,B,262.0,0.0,4.705882352941,0.0,0.0,2.9411764705879997,91.764705882352,0.588235294117,64.12,10.0,0.0,,,,,,,,,,,,,"(36.2347602, -93.10195279999999)"
99,503012,Forest Heights Elem. School,Ryan,Oswalt,roswalt@hps.k12.ar.us,1124 SOUTH TAMARIND,Harrison,AR,72601,19.0,16.0,8855.16,9641.65,1.0,,,,,418.0,4.0,,,,,,,,,,,,,,,,,RV,,,C,233.0,1.196172248803,3.34928229665,0.0,0.23923444976,2.392344497607,91.626794258373,1.196172248803,53.11,10.526315789473,0.23923444976,,,,,,,,,,,,,"(36.2187509, -93.1225345)"
100,503013,Skyline Heights Elem. School,Jeff,Winkle,jwinkle@hps.k12.ar.us,1120 WEST HOLT,Harrison,AR,72601,23.0,19.0,8855.16,9641.65,1.0,,,,,370.0,3.0,,,,,,,,,,,,,,,,,RV,,,A,270.0,0.27027027027,5.945945945945,0.0,0.27027027027,1.6216216216209998,90.81081081081,1.0810810810809999,53.24,7.837837837837,1.0810810810809999,,,,,,,,,,,,,"(36.2392415, -93.12232440000001)"
101,503014,Woodland Heights Elem. School,Debbie,Wilson,dwilson@hps.k12.ar.us,520 EAST WOMACK,Harrison,AR,72601,15.0,17.0,8855.16,9641.65,2.0,,,,,107.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,239.0,0.934579439252,2.803738317757,0.0,0.934579439252,0.934579439252,94.392523364485,0.0,69.16,26.168224299065,0.934579439252,,,,,,,,,,,,,"(36.2181522, -93.1008842)"
102,503015,Harrison Jr. High School,Mike,Stokes,mstokes@hps.k12.ar.us,525 S. PINE,Harrison,AR,72601,15.0,16.0,8855.16,9641.65,5.0,3.0,3.0,,11.0,589.0,4.0,,,,,,,,,,,,,,,,,RV,1.19,,C,228.0,1.1884550084880001,3.90492359932,0.169779286926,0.169779286926,1.1884550084880001,92.86926994906601,0.50933786078,45.5,8.998302207130001,0.0,,,,,,,,,,,,,"(36.224754, -93.1111322)"
103,503016,Harrison High School,Bill,Keaster,bkeaster@hps.k12.ar.us,925 GOBLIN  DRIVE,Harrison,AR,72601,13.0,14.0,8855.16,9641.65,3.0,,1.0,,,626.0,9.0,146.0,140.0,23.53,22.28,21.42,22.55,22.59,6.0,RV,RV,RV,137.0,168.0,66.0,,65.1,90.05,4.65,37.86,C,232.0,0.638977635782,3.194888178913,0.0,0.47923322683700004,1.118210862619,93.61022364217199,0.9584664536740001,45.53,4.952076677316,0.47923322683700004,221,90.05,RV,0.00,RV,RV,0.00,89.62,0.00,81.52,100.00,0.00,"(36.2471634, -93.13455239999999)"
104,503018,Harrison Middle School,Fred,Wilson,fwilson@hps.k12.ar.us,1125 GOBLIN DRIVE,Harrison,AR,72601,20.0,13.0,8855.16,9641.65,6.0,,,1.0,13.0,419.0,3.0,,,,,,,,,,,,,,,,,RV,,,C,229.0,0.477326968973,2.625298329355,0.0,0.0,3.102625298329,93.317422434367,0.477326968973,50.12,8.35322195704,0.23866348448600003,,,,,,,,,,,,,"(36.2490218, -93.1345942)"
